c|app-naive|1500|14|-|LAB_C_CANDIDATE_CAP=500	DONE	2026-06-12 10:58:17
c|app-optimized|1500|14|-|LAB_C_CANDIDATE_CAP=500	DONE	2026-06-12 11:01:59
c|app-naive|1500|14|-|LAB_C_CANDIDATE_CAP=1000	DONE	2026-06-12 11:06:10
c|app-optimized|1500|14|-|LAB_C_CANDIDATE_CAP=1000	DONE	2026-06-12 11:09:53
c|app-naive|1500|14|-|LAB_C_CANDIDATE_CAP=5000	DONE	2026-06-12 11:14:00
c|app-optimized|1500|14|-|LAB_C_CANDIDATE_CAP=5000	DONE	2026-06-12 11:17:37
c|app-naive|1500|14|-|LAB_C_CANDIDATE_CAP=10000	DONE	2026-06-12 11:21:49
c|app-optimized|1500|14|-|LAB_C_CANDIDATE_CAP=10000	DONE	2026-06-12 11:25:32
c|app-naive|1500|14|-|LAB_C_CANDIDATE_CAP=50000	DONE	2026-06-12 11:29:39
c|app-optimized|1500|14|-|LAB_C_CANDIDATE_CAP=50000	DONE	2026-06-12 11:33:22
c|join|5000|14|-|-	DONE	2026-06-12 11:36:24
c|app-naive|5000|14|-|LAB_C_CANDIDATE_CAP=100	DONE	2026-06-12 11:39:57
c|app-optimized|5000|14|-|LAB_C_CANDIDATE_CAP=100	DONE	2026-06-12 11:43:02
c|app-naive|5000|14|-|LAB_C_CANDIDATE_CAP=500	DONE	2026-06-12 11:46:35
c|app-optimized|5000|14|-|LAB_C_CANDIDATE_CAP=500	DONE	2026-06-12 11:49:38
c|app-naive|5000|14|-|LAB_C_CANDIDATE_CAP=1000	DONE	2026-06-12 11:53:06
c|app-optimized|5000|14|-|LAB_C_CANDIDATE_CAP=1000	DONE	2026-06-12 11:56:10
c|app-naive|5000|14|-|LAB_C_CANDIDATE_CAP=5000	DONE	2026-06-12 11:59:43
c|app-optimized|5000|14|-|LAB_C_CANDIDATE_CAP=5000	DONE	2026-06-12 12:02:42
c|app-naive|5000|14|-|LAB_C_CANDIDATE_CAP=10000	DONE	2026-06-12 12:06:15
c|app-optimized|5000|14|-|LAB_C_CANDIDATE_CAP=10000	DONE	2026-06-12 12:09:19
c|app-naive|5000|14|-|LAB_C_CANDIDATE_CAP=50000	DONE	2026-06-12 12:12:52
c|app-optimized|5000|14|-|LAB_C_CANDIDATE_CAP=50000	DONE	2026-06-12 12:15:55
c|join|10000|14|-|-	DONE	2026-06-12 12:19:47
c|app-naive|10000|14|-|LAB_C_CANDIDATE_CAP=100	DONE	2026-06-12 12:24:10
c|app-optimized|10000|14|-|LAB_C_CANDIDATE_CAP=100	DONE	2026-06-12 12:28:02
c|app-naive|10000|14|-|LAB_C_CANDIDATE_CAP=500	DONE	2026-06-12 12:32:25
c|app-optimized|10000|14|-|LAB_C_CANDIDATE_CAP=500	DONE	2026-06-12 12:36:13
c|app-naive|10000|14|-|LAB_C_CANDIDATE_CAP=1000	DONE	2026-06-12 12:40:35
c|app-optimized|10000|14|-|LAB_C_CANDIDATE_CAP=1000	DONE	2026-06-12 12:44:30
c|app-naive|10000|14|-|LAB_C_CANDIDATE_CAP=5000	DONE	2026-06-12 12:48:52
c|app-optimized|10000|14|-|LAB_C_CANDIDATE_CAP=5000	DONE	2026-06-12 12:52:45
c|app-naive|10000|14|-|LAB_C_CANDIDATE_CAP=10000	DONE	2026-06-12 12:57:07
c|app-optimized|10000|14|-|LAB_C_CANDIDATE_CAP=10000	DONE	2026-06-12 13:00:56
c|app-naive|10000|14|-|LAB_C_CANDIDATE_CAP=50000	DONE	2026-06-12 13:05:19
c|app-optimized|10000|14|-|LAB_C_CANDIDATE_CAP=50000	DONE	2026-06-12 13:09:08
b|lazy|1500|20|-|N=150,MAX_MEMBER_ID=2000	DONE	2026-06-13 12:15:06
b|byid|1500|20|-|N=150,MAX_MEMBER_ID=2000	DONE	2026-06-13 12:31:30
b|lazy|1500|20|-|N=200,MAX_MEMBER_ID=2000	DONE	2026-06-13 12:47:55
b|byid|1500|20|-|N=200,MAX_MEMBER_ID=2000	DONE	2026-06-13 13:04:20
b|lazy|1500|20|-|N=250,MAX_MEMBER_ID=2000	DONE	2026-06-13 13:20:46
b|byid|1500|20|-|N=250,MAX_MEMBER_ID=2000	DONE	2026-06-13 13:37:26
b|lazy|5000|20|-|N=40,MAX_MEMBER_ID=2000	DONE	2026-06-13 13:53:20
b|byid|5000|20|-|N=40,MAX_MEMBER_ID=2000	DONE	2026-06-13 14:09:17
b|lazy|5000|20|-|N=60,MAX_MEMBER_ID=2000	DONE	2026-06-13 14:25:20
b|byid|5000|20|-|N=60,MAX_MEMBER_ID=2000	DONE	2026-06-13 14:41:19
b|lazy|5000|20|-|N=80,MAX_MEMBER_ID=2000	DONE	2026-06-13 14:57:24
b|byid|5000|20|-|N=80,MAX_MEMBER_ID=2000	DONE	2026-06-13 15:13:21
b|lazy|10000|20|-|N=40,MAX_MEMBER_ID=2000	DONE	2026-06-13 15:30:07
b|byid|10000|20|-|N=40,MAX_MEMBER_ID=2000	DONE	2026-06-13 15:46:56
b|lazy|10000|20|-|N=60,MAX_MEMBER_ID=2000	DONE	2026-06-13 16:05:05
b|byid|10000|20|-|N=60,MAX_MEMBER_ID=2000	DONE	2026-06-13 16:23:33
b|lazy|10000|20|-|N=80,MAX_MEMBER_ID=2000	DONE	2026-06-13 16:38:31
b|byid|10000|20|-|N=80,MAX_MEMBER_ID=2000	DONE	2026-06-13 16:54:01
b|inbatch|0|20|-|N=150,MAX_MEMBER_ID=2000	DONE	2026-06-13 17:09:08
b|inbatch-nodup|0|20|-|N=150,MAX_MEMBER_ID=2000	DONE	2026-06-13 17:24:14
b|inbatch|0|20|-|N=200,MAX_MEMBER_ID=2000	DONE	2026-06-13 17:39:21
b|inbatch-nodup|0|20|-|N=200,MAX_MEMBER_ID=2000	DONE	2026-06-13 17:54:27
b|inbatch|0|20|-|N=250,MAX_MEMBER_ID=2000	DONE	2026-06-13 18:09:33
b|inbatch-nodup|0|20|-|N=250,MAX_MEMBER_ID=2000	DONE	2026-06-13 18:24:39
b|inbatch|300|20|-|N=150,MAX_MEMBER_ID=2000	DONE	2026-06-13 18:40:06
b|inbatch-nodup|300|20|-|N=150,MAX_MEMBER_ID=2000	DONE	2026-06-13 18:55:32
b|inbatch|300|20|-|N=200,MAX_MEMBER_ID=2000	DONE	2026-06-13 19:10:54
b|inbatch-nodup|300|20|-|N=200,MAX_MEMBER_ID=2000	DONE	2026-06-13 19:26:19
b|inbatch|300|20|-|N=250,MAX_MEMBER_ID=2000	DONE	2026-06-13 19:41:45
b|inbatch-nodup|300|20|-|N=250,MAX_MEMBER_ID=2000	DONE	2026-06-13 19:57:11
b|join|1500|5|-|N=20	DONE	2026-06-13 20:59:45
b|join|1500|5|-|N=100	DONE	2026-06-13 21:14:03
b|join|1500|10|-|N=100	DONE	2026-06-13 21:24:42
b|join|1500|15|-|N=100	DONE	2026-06-13 21:35:17
b|join|1500|20|-|N=100	DONE	2026-06-13 21:45:50
b|join|1500|30|-|N=100	DONE	2026-06-13 21:56:25
b|join|1500|40|-|N=100	DONE	2026-06-13 22:07:01
b|join|1500|50|-|N=100	DONE	2026-06-13 22:17:40
b|join|1500|60|-|N=100	DONE	2026-06-13 22:28:15
b|join|1500|80|-|N=100	DONE	2026-06-13 22:38:50
b|join|1500|100|-|N=100	DONE	2026-06-13 22:49:28
b|joinfetch|1500|5|-|N=100	DONE	2026-06-13 23:00:06
b|joinfetch|1500|10|-|N=100	DONE	2026-06-13 23:10:44
b|joinfetch|1500|15|-|N=100	DONE	2026-06-13 23:21:21
b|joinfetch|1500|20|-|N=100	DONE	2026-06-13 23:31:59
b|joinfetch|1500|30|-|N=100	DONE	2026-06-13 23:42:37
b|joinfetch|1500|40|-|N=100	DONE	2026-06-13 23:53:30
b|joinfetch|1500|50|-|N=100	DONE	2026-06-14 00:04:20
b|joinfetch|1500|60|-|N=100	DONE	2026-06-14 00:14:43
b|joinfetch|1500|80|-|N=100	DONE	2026-06-14 00:25:06
b|joinfetch|1500|100|-|N=100	DONE	2026-06-14 00:35:36
b|inbatch|1500|5|-|N=100	DONE	2026-06-14 00:45:59
b|inbatch|1500|10|-|N=100	DONE	2026-06-14 00:56:25
b|inbatch|1500|15|-|N=100	DONE	2026-06-14 01:06:52
b|inbatch|1500|20|-|N=100	DONE	2026-06-14 01:17:31
b|inbatch|1500|30|-|N=100	DONE	2026-06-14 01:28:10
b|inbatch|1500|40|-|N=100	DONE	2026-06-14 01:38:48
b|inbatch|1500|50|-|N=100	DONE	2026-06-14 01:49:27
b|inbatch|1500|60|-|N=100	DONE	2026-06-14 01:59:49
b|inbatch|1500|80|-|N=100	DONE	2026-06-14 02:10:23
b|inbatch|1500|100|-|N=100	DONE	2026-06-14 02:21:06
b|inbatch-nodup|1500|5|-|N=100	DONE	2026-06-14 02:32:05
b|inbatch-nodup|1500|10|-|N=100	DONE	2026-06-14 02:42:45
b|inbatch-nodup|1500|15|-|N=100	DONE	2026-06-14 02:53:26
b|inbatch-nodup|1500|20|-|N=100	DONE	2026-06-14 03:04:06
b|inbatch-nodup|1500|30|-|N=100	DONE	2026-06-14 03:14:44
b|inbatch-nodup|1500|40|-|N=100	DONE	2026-06-14 03:25:22
b|inbatch-nodup|1500|50|-|N=100	DONE	2026-06-14 03:35:56
b|inbatch-nodup|1500|60|-|N=100	DONE	2026-06-14 03:46:34
b|inbatch-nodup|1500|80|-|N=100	DONE	2026-06-14 03:57:12
b|inbatch-nodup|1500|100|-|N=100	DONE	2026-06-14 04:07:54
b|batchfetch|1500|5|-|N=100	DONE	2026-06-14 04:18:34
b|batchfetch|1500|10|-|N=100	DONE	2026-06-14 04:29:12
b|batchfetch|1500|15|-|N=100	DONE	2026-06-14 04:39:50
b|batchfetch|1500|20|-|N=100	DONE	2026-06-14 04:50:27
b|batchfetch|1500|30|-|N=100	DONE	2026-06-14 05:01:04
b|batchfetch|1500|40|-|N=100	DONE	2026-06-14 05:11:42
b|batchfetch|1500|50|-|N=100	DONE	2026-06-14 05:22:20
b|batchfetch|1500|60|-|N=100	DONE	2026-06-14 05:32:57
b|batchfetch|1500|80|-|N=100	DONE	2026-06-14 05:43:35
b|batchfetch|1500|100|-|N=100	DONE	2026-06-14 05:54:13
b|lazy|1500|5|-|N=100	DONE	2026-06-14 06:04:50
b|lazy|1500|10|-|N=100	DONE	2026-06-14 06:15:28
b|lazy|1500|15|-|N=100	DONE	2026-06-14 06:26:05
b|lazy|1500|20|-|N=100	DONE	2026-06-14 06:36:43
b|lazy|1500|30|-|N=100	DONE	2026-06-14 06:47:22
b|lazy|1500|40|-|N=100	DONE	2026-06-14 06:57:57
b|lazy|1500|50|-|N=100	DONE	2026-06-14 07:20:15
b|lazy|1500|60|-|N=100	DONE	2026-06-14 07:42:35
b|lazy|1500|80|-|N=100	DONE	2026-06-14 08:04:55
b|lazy|1500|100|-|N=100	DONE	2026-06-14 08:27:10
b|byid|1500|5|-|N=100	DONE	2026-06-14 08:37:45
b|byid|1500|10|-|N=100	DONE	2026-06-14 08:48:23
b|byid|1500|15|-|N=100	DONE	2026-06-14 08:59:01
b|byid|1500|20|-|N=100	DONE	2026-06-14 09:09:39
b|byid|1500|30|-|N=100	DONE	2026-06-14 09:20:17
b|byid|1500|40|-|N=100	DONE	2026-06-14 09:30:39
b|byid|1500|50|-|N=100	DONE	2026-06-14 09:41:10
b|byid|1500|60|-|N=100	DONE	2026-06-14 10:03:07
b|byid|1500|80|-|N=100	DONE	2026-06-14 10:24:51
b|byid|1500|100|-|N=100	DONE	2026-06-14 10:46:54
b|jdbc-join|1500|5|-|N=100	DONE	2026-06-14 10:57:31
b|jdbc-join|1500|10|-|N=100	DONE	2026-06-14 11:07:55
b|jdbc-join|1500|15|-|N=100	DONE	2026-06-14 11:18:18
b|jdbc-join|1500|20|-|N=100	DONE	2026-06-14 11:28:56
b|jdbc-join|1500|30|-|N=100	DONE	2026-06-14 11:39:20
b|jdbc-join|1500|40|-|N=100	DONE	2026-06-14 11:49:57
b|jdbc-join|1500|50|-|N=100	DONE	2026-06-14 12:00:35
b|jdbc-join|1500|60|-|N=100	DONE	2026-06-14 12:11:12
b|jdbc-join|1500|80|-|N=100	DONE	2026-06-14 12:21:49
b|jdbc-join|1500|100|-|N=100	DONE	2026-06-14 12:32:25
b|jdbc-inbatch|1500|5|-|N=100	DONE	2026-06-14 12:43:02
b|jdbc-inbatch|1500|10|-|N=100	DONE	2026-06-14 12:53:40
b|jdbc-inbatch|1500|15|-|N=100	DONE	2026-06-14 13:04:08
b|jdbc-inbatch|1500|20|-|N=100	DONE	2026-06-14 13:14:37
b|jdbc-inbatch|1500|30|-|N=100	DONE	2026-06-14 13:25:02
b|jdbc-inbatch|1500|40|-|N=100	DONE	2026-06-14 13:35:27
b|jdbc-inbatch|1500|50|-|N=100	DONE	2026-06-14 13:46:02
b|jdbc-inbatch|1500|60|-|N=100	DONE	2026-06-14 13:56:34
b|jdbc-inbatch|1500|80|-|N=100	DONE	2026-06-14 14:07:13
b|jdbc-inbatch|1500|100|-|N=100	DONE	2026-06-14 14:17:35
b|lazy-unbounded|1500|5|-|N=100	DONE	2026-06-14 14:28:00
b|lazy-unbounded|1500|10|-|N=100	DONE	2026-06-14 14:38:24
b|par|1500|5|-|N=100	DONE	2026-06-14 14:48:47
b|par|1500|10|-|N=100	DONE	2026-06-14 14:59:11
b|par|1500|15|-|N=100	DONE	2026-06-14 15:09:34
b|par|1500|20|-|N=100	DONE	2026-06-14 15:19:58
b|par|1500|30|-|N=100	DONE	2026-06-14 15:30:20
b|par|1500|40|-|N=100	DONE	2026-06-14 15:40:45
b|par|1500|50|-|N=100	DONE	2026-06-14 15:51:08
b|par|1500|60|-|N=100	DONE	2026-06-14 16:01:32
b|par|1500|80|-|N=100	DONE	2026-06-14 16:11:54
b|par|1500|100|-|N=100	DONE	2026-06-14 16:22:31
